Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts
2022-10-27,3807.300048828125,-0.6082610618211248,1,0.0443,0.8595,0.0942,0.0515,1009
2022-10-28,3901.06005859375,2.46263778959277,0,0.0517,0.8612,0.0829,0.0457,961
2022-10-31,3871.97998046875,-0.745440410765752,0,0.039,0.8823,0.0773,0.0685,720
2022-11-01,3856.10009765625,-0.4101230608784645,0,0.0374,0.859,0.1022,0.079,712
2022-11-02,3759.68994140625,-2.500198485734284,0,0.0461,0.8404,0.1016,0.0664,167
2022-11-03,3719.889892578125,-1.058599231542967,1,0.0578,0.8171,0.1045,0.0578,145
2022-11-04,3770.550048828125,1.3618724670070526,1,0.0556,0.8548,0.0882,0.046,717
2022-11-07,3806.800048828125,0.9613981920559844,1,0.0355,0.8726,0.0854,0.0709,617
2022-11-08,3828.110107421875,0.5597892802462701,0,0.0473,0.8592,0.0902,0.0636,610
2022-11-09,3748.570068359375,-2.077788695478977,1,0.0404,0.8658,0.0907,0.0623,636
2022-11-10,3956.3701171875,5.543448436034493,1,0.0416,0.8737,0.0835,0.0466,827
2022-11-11,3992.929931640625,0.9240746788147902,0,0.0416,0.8559,0.0983,0.0673,720
2022-11-14,3957.25,-0.8935777048800997,1,0.0437,0.8835,0.0709,0.0522,532
2022-11-15,3991.72998046875,0.8713116550319144,0,0.044,0.8775,0.077,0.0427,648
2022-11-16,3958.7900390625,-0.8252046497990273,0,0.0407,0.8897,0.0696,0.0332,616
2022-11-17,3946.56005859375,-0.3089322835531427,1,0.0537,0.8729,0.0716,0.0322,556
2022-11-18,3965.340087890625,0.4758581908814729,0,0.0459,0.8844,0.0679,0.0344,543
2022-11-21,3949.93994140625,-0.3883688698329779,1,0.0346,0.8907,0.0746,0.0467,414
2022-11-22,4003.580078125,1.3579987927526016,1,0.0617,0.8443,0.0919,0.0455,485
2022-11-23,4027.260009765625,0.5914689147847652,0,0.0448,0.8557,0.0938,0.0634,526
2022-11-25,4026.1201171875,-0.0283044197633364,0,0.051,0.8344,0.1109,0.0818,278
2022-11-28,3963.93994140625,-1.5444192913123267,0,0.0387,0.875,0.0834,0.0479,340
2022-11-29,3957.6298828125,-0.1591865337775888,1,0.0446,0.8692,0.0816,0.0445,446
2022-11-30,4080.110107421875,3.0947872397389053,0,0.0536,0.8625,0.0839,0.0497,515
2022-12-01,4076.570068359375,-0.0867633218049834,0,0.0514,0.8561,0.0909,0.0461,622
